id,target
test_id1120,16.34425704723155
test_id1680,14.830954967253382
test_id1063,11.626302576908559
test_id3731,15.691247792387948
test_id9766,14.230589813601261
test_id3891,10.755727451229987
test_id2994,13.973499165410914
test_id8630,10.57996536927678
test_id4038,13.41766061161986
test_id5974,13.601761515369773
test_id1674,11.983288812256344
test_id9975,14.103210688661
test_id9669,11.554143967033081
test_id8181,14.729445149155383
test_id6386,6.416790071504282
test_id6377,15.97718307484627
test_id9711,2.534066681951069
test_id10058,11.833231273051371
test_id10173,8.303303346146219
test_id1914,11.810260591243802
test_id6410,1.1551044831511368
test_id2110,11.717191300496141
test_id6951,15.046325157935945
test_id4456,15.3649516452914
test_id6433,13.156140642176439
test_id1070,14.932467993178708
test_id7400,7.870859632407266
test_id9848,14.495343685411564
test_id8388,3.241051153145874
test_id2955,5.304737680452165
test_id4757,11.658811092744154
test_id1922,10.739822539242477
test_id801,15.113546038780564
test_id6159,10.897759625766929
test_id10626,15.483580263448781
test_id10371,5.6149634314934245
test_id542,13.499385335216292
test_id990,9.51355208954643
test_id3779,3.1494262284804826
test_id9972,9.7426902616164
test_id10139,15.25877396051916
test_id3029,14.627182803193564
test_id8099,14.005817365745123
test_id4121,13.184959599989002
test_id1814,12.875338378082906
test_id9402,0.8720440553752002
test_id6701,11.015101706198978
test_id3346,15.224457380724727
test_id3633,12.599679781203136
test_id6834,13.927262870122123
test_id4401,7.470275995497292
test_id8327,13.989996077507325
test_id9950,13.781995355868672
test_id7648,13.587575439107994
test_id8910,14.21559825547787
test_id7849,16.306262826543964
test_id9133,3.2888514647701
test_id6481,5.428527965290947
test_id6740,14.35258508347583
test_id5252,13.60967716166459
test_id5732,13.433730539618788
test_id9544,6.138550724632124
test_id3706,7.018517683111856
test_id2322,6.880061001423164
test_id1627,14.702647434035995
test_id9018,6.437340383557209
test_id9318,14.111277293955862
test_id5534,6.881819645059297
test_id6091,17.227278836109278
test_id2238,11.723152981574454
test_id8100,12.901673795386731
test_id478,15.581827838954197
test_id10306,2.215960847975268
test_id4187,13.81865667435409
test_id5958,14.1921828394061
test_id4538,6.079452615471548
test_id6470,13.405366170890419
test_id3642,10.558897319258357
test_id1095,4.282365739541483
test_id5397,13.490265064953272
test_id7830,12.408898690189819
test_id1692,13.46990982879165
test_id10704,13.120491418774863
test_id8909,13.999821616014305
test_id8870,8.078189917987912
test_id9160,11.852080035931404
test_id3017,15.729102726616327
test_id1088,12.576687422862015
test_id1797,15.480094429652501
test_id4275,15.053354444017623
test_id1097,7.602567306186787
test_id2386,16.15021187057034
test_id8429,5.519114846331723
test_id477,14.985808574885414
test_id5845,5.010163462895141
test_id4676,7.897339579165085
test_id7242,15.220451768967054
test_id8661,11.512464491884812
test_id4869,3.482170828122545
test_id4256,12.254130477232824
test_id3369,13.522144973642419
test_id7501,12.016088745959841
test_id1589,11.239411379271962
test_id1758,13.094760110636017
test_id8756,14.050850464074061
test_id8394,7.94832882781101
test_id3169,6.068229882704878
test_id5458,10.19352731546821
test_id3958,5.30569015324481
test_id3463,15.105406849533086
test_id9718,13.406684807997252
test_id5063,15.15914695675233
test_id7730,13.783634512501397
test_id8853,12.5456582326228
test_id5124,12.987171876066377
test_id4471,15.399452230125945
test_id2456,13.523553431788091
test_id6719,14.920089008100133
test_id5297,12.456422897222565
test_id2867,7.621644894801647
test_id3583,12.968959720954564
test_id9865,14.124187902454633
test_id4229,14.181837760572824
test_id365,10.382074618796754
test_id8020,9.728582230077494
test_id8598,14.09753742077375
test_id8483,7.156492054778168
test_id3898,9.603483800033874
test_id4970,11.23308074436182
test_id808,12.742143603202083
test_id880,10.857982493643851
test_id4524,13.717678372440437
test_id3682,14.455825740575339
test_id8569,4.132755923234653
test_id10715,15.219681118024221
test_id7903,14.81519895893684
test_id3460,8.183593030245374
test_id10374,3.16987612333315
test_id9437,9.226650590603724
test_id6336,12.293679641738974
test_id1193,13.555509453187156
test_id3291,11.523419364949644
test_id4449,10.95312830632169
test_id2356,14.887107165587903
test_id550,12.16292782584669
test_id3047,16.051243968292646
test_id6054,14.502065015402103
test_id1261,14.288434257543594
test_id10227,14.266593998424714
test_id1091,14.79245548882866
test_id1156,11.009763682425804
test_id7464,14.922683189132949
test_id1903,12.666256943484548
test_id10067,11.26249038372729
test_id3752,3.152975221114966
test_id3889,8.521250216076634
test_id473,14.103544171963703
test_id3163,14.621315747310181
test_id4442,15.25695996809683
test_id7014,7.481989317221714
test_id4450,10.46826498126971
test_id6862,14.411211489500625
test_id2200,15.706541080316672
test_id5968,12.945244801220303
test_id7392,11.591981763588105
test_id1767,4.303620743851249
test_id4862,14.110575166600892
test_id8142,13.651900890278705
test_id5738,11.433827713719475
test_id9878,10.014699886741306
test_id2818,3.999994593098655
test_id10562,13.429075030917927
test_id28,8.42202842309521
test_id3523,10.941126718401497
test_id8346,16.58019925215002
test_id4061,15.300324928732593
test_id4099,14.97230677585862
test_id857,14.597272981154658
test_id8653,16.238460883285608
test_id3288,8.59194662493215
test_id10089,13.152394780907677
test_id7213,3.5340935936414826
test_id3899,10.15257186756373
test_id5166,8.415897156029136
test_id4014,13.1225556674637
test_id8448,13.651489979274354
test_id2592,14.801775251359604
test_id8972,14.232429723123333
test_id10112,14.394840079357481
test_id2229,8.980655665352728
test_id116,16.42582522340468
test_id8633,14.312396347844123
test_id10624,5.786073026534411
test_id9775,2.955133552474981
test_id6556,9.791385059704254
test_id5302,14.921676136681054
test_id625,3.251807787413091
test_id2336,13.753004698992092
test_id1392,10.775408710677599
test_id6796,14.171634791506936
test_id6657,11.698572476671991
test_id7176,12.784456808434268
test_id4246,2.478576581521882
test_id5674,14.433994209660614
test_id4948,13.284038520802572
test_id10460,13.986412122312794
test_id789,15.942427235790209
test_id10039,14.470781457989967
test_id6543,15.770939064052275
test_id1941,5.325414513092647
test_id5857,2.242899200641357
test_id9419,11.619312299330817
test_id7463,14.324831840734559
test_id7224,12.504724466479484
test_id161,9.902646083201624
test_id3936,3.143584197009127
test_id6471,12.912851069938814
test_id7377,13.214759545622492
test_id7306,6.0875184518292835
test_id9976,2.349389509412573
test_id6791,12.771190247526556
test_id2305,9.69750788643708
test_id5793,13.740164957330357
test_id245,5.244474517648174
test_id2548,14.760741551892831
test_id6266,14.503763588462657
test_id4137,12.456239048525838
test_id7835,10.10267818503947
test_id2170,10.408683316006343
test_id5093,14.299708725576227
test_id1343,15.375649227315305
test_id850,9.713271895781793
test_id98,14.693030535559533
test_id1816,15.255930038262274
test_id7351,12.819023833470094
test_id2782,5.788450480244595
test_id7169,13.45170022775216
