id,target
test_id1120,17.298397
test_id1680,14.95455
test_id1063,12.212824
test_id3731,13.3325
test_id9766,14.539317
test_id3891,10.413745
test_id2994,14.49043
test_id8630,15.163334
test_id4038,13.620813
test_id5974,13.430418
test_id1674,14.304767
test_id9975,13.990529
test_id9669,10.948351
test_id8181,15.475474
test_id6386,11.873507
test_id6377,16.555607
test_id9711,2.2549915
test_id10058,12.443447
test_id10173,5.891363
test_id1914,10.858085
test_id6410,1.9240407
test_id2110,11.569858
test_id6951,16.886597
test_id4456,18.610678
test_id6433,13.687146
test_id1070,14.146489
test_id7400,5.789266
test_id9848,16.52761
test_id8388,1.8042977
test_id2955,8.723506
test_id4757,3.9099495
test_id1922,13.23987
test_id801,14.351782
test_id6159,10.704954
test_id10626,15.884718
test_id10371,4.6297674
test_id542,13.757602
test_id990,12.130597
test_id3779,1.4757291
test_id9972,8.376856
test_id10139,13.692307
test_id3029,11.802306
test_id8099,11.85678
test_id4121,11.190446
test_id1814,12.207791
test_id9402,1.7905203
test_id6701,15.891393
test_id3346,15.662575
test_id3633,11.581648
test_id6834,14.6869955
test_id4401,8.21261
test_id8327,14.241336
test_id9950,13.805742
test_id7648,13.706092
test_id8910,13.608036
test_id7849,19.468475
test_id9133,4.1415067
test_id6481,5.654543
test_id6740,14.193929
test_id5252,13.566629
test_id5732,14.2557535
test_id9544,6.6512647
test_id3706,5.176373
test_id2322,8.092522
test_id1627,15.536059
test_id9018,5.0820823
test_id9318,14.234324
test_id5534,8.609278
test_id6091,20.073574
test_id2238,14.896926
test_id8100,13.339356
test_id478,16.43231
test_id10306,-1.9669363
test_id4187,13.84663
test_id5958,14.480022
test_id4538,10.625116
test_id6470,14.158369
test_id3642,12.756135
test_id1095,3.4908943
test_id5397,12.777341
test_id7830,12.591154
test_id1692,13.571469
test_id10704,5.8937616
test_id8909,14.916135
test_id8870,6.9708257
test_id9160,11.406447
test_id3017,18.264584
test_id1088,15.477878
test_id1797,16.843922
test_id4275,13.51375
test_id1097,4.901459
test_id2386,17.626568
test_id8429,6.1114955
test_id477,14.73954
test_id5845,2.8345866
test_id4676,18.74448
test_id7242,15.43459
test_id8661,11.979714
test_id4869,4.1644483
test_id4256,12.890738
test_id3369,12.763982
test_id7501,9.2997465
test_id1589,10.984948
test_id1758,12.023636
test_id8756,14.160733
test_id8394,4.6988983
test_id3169,6.0303044
test_id5458,11.752688
test_id3958,4.1561275
test_id3463,15.119238
test_id9718,13.033072
test_id5063,17.251337
test_id7730,13.703942
test_id8853,11.869614
test_id5124,12.344595
test_id4471,16.470316
test_id2456,15.965306
test_id6719,14.535883
test_id5297,10.231461
test_id2867,5.637615
test_id3583,13.420074
test_id9865,14.276485
test_id4229,14.2518635
test_id365,11.5499115
test_id8020,11.372022
test_id8598,14.18684
test_id8483,7.41909
test_id3898,11.473512
test_id4970,10.904651
test_id808,12.164096
test_id880,9.707451
test_id4524,13.632423
test_id3682,13.689462
test_id8569,7.424288
test_id10715,14.754898
test_id7903,13.00905
test_id3460,7.217217
test_id10374,-2.0936627
test_id9437,6.675268
test_id6336,12.11078
test_id1193,12.290053
test_id3291,11.325569
test_id4449,12.327668
test_id2356,16.022562
test_id550,12.756991
test_id3047,16.60039
test_id6054,14.23081
test_id1261,14.3244
test_id10227,13.1483555
test_id1091,15.329227
test_id1156,8.136205
test_id7464,13.522921
test_id1903,12.205551
test_id10067,10.968544
test_id3752,1.4099911
test_id3889,7.7891984
test_id473,13.270039
test_id3163,14.519188
test_id4442,15.495229
test_id7014,5.72383
test_id4450,8.206446
test_id6862,15.071641
test_id2200,14.307966
test_id5968,12.451736
test_id7392,11.70258
test_id1767,3.6100254
test_id4862,14.11347
test_id8142,14.671765
test_id5738,8.21471
test_id9878,17.305746
test_id2818,3.1678083
test_id10562,14.536191
test_id28,7.7233763
test_id3523,11.606532
test_id8346,17.31114
test_id4061,15.253437
test_id4099,16.7283
test_id857,14.985266
test_id8653,13.731118
test_id3288,10.42125
test_id10089,14.013512
test_id7213,2.8768542
test_id3899,10.22271
test_id5166,12.0839405
test_id4014,12.934237
test_id8448,12.692159
test_id2592,15.9281435
test_id8972,14.155719
test_id10112,13.320936
test_id2229,7.40439
test_id116,15.487694
test_id8633,14.15673
test_id10624,4.1151996
test_id9775,3.0591192
test_id6556,10.024276
test_id5302,15.703168
test_id625,5.4780483
test_id2336,15.137012
test_id1392,11.484722
test_id6796,13.946724
test_id6657,11.0198145
test_id7176,12.636316
test_id4246,-0.6126517
test_id5674,14.124384
test_id4948,13.17506
test_id10460,13.907261
test_id789,16.290272
test_id10039,14.726503
test_id6543,16.706945
test_id1941,3.5865304
test_id5857,-1.0603682
test_id9419,11.735554
test_id7463,13.961862
test_id7224,13.846222
test_id161,7.2055135
test_id3936,3.1811252
test_id6471,14.233228
test_id7377,12.745954
test_id7306,3.0554893
test_id9976,0.5033266
test_id6791,13.795441
test_id2305,10.969236
test_id5793,13.2224655
test_id245,-2.1857662
test_id2548,13.484589
test_id6266,13.089045
test_id4137,16.962297
test_id7835,10.258523
test_id2170,11.51192
test_id5093,16.244833
test_id1343,15.032653
test_id850,8.909556
test_id98,16.794989
test_id1816,15.768937
test_id7351,13.505555
test_id2782,6.9357
test_id7169,13.9717245
test_id8172,14.062941
test_id6915,12.933491
test_id5996,4.742926
test_id3459,13.05857
test_id8073,11.391755
test_id10659,15.4738655
test_id6916,15.453517
test_id3035,15.808296
test_id9800,19.342392
test_id2699,13.333073
test_id2938,15.345834
test_id5891,12.600946
test_id2589,13.507803
test_id7097,14.7389765
test_id233,16.03811
test_id8071,14.485819
test_id1741,13.674718
test_id10735,10.312956
test_id4165,16.902798
test_id3077,14.6409025
test_id3850,-0.28727484
test_id1180,18.79445
test_id6416,13.141898
test_id9695,10.904584
test_id9351,14.837872
test_id4287,12.094926
test_id2759,12.811838
test_id616,11.681432
test_id6512,-1.8317018
test_id1494,16.386398
test_id962,14.851816
test_id9255,12.443152
test_id3241,3.8204136
test_id4603,13.0135
test_id7439,12.493523
test_id3630,15.19458
test_id7149,18.66236
test_id2315,12.516646
test_id8885,0.833094
test_id3646,10.524016
test_id3325,11.138111
test_id4675,14.875913
test_id730,12.732727
test_id5012,-1.2313557
test_id2192,14.948462
test_id7957,13.6413355
test_id1321,8.041098
test_id6007,16.2227
test_id1462,15.151348
test_id4792,13.4965515
test_id10314,13.540204
test_id10664,15.59332
test_id948,14.700485
test_id2993,11.823282
test_id731,12.988135
test_id9830,14.429945
test_id110,16.417881
test_id4011,14.768658
test_id9926,1.3043166
test_id646,2.614005
test_id1787,12.272389
test_id4464,17.829288
test_id8122,13.642082
test_id2772,10.626919
test_id9165,14.430558
test_id4503,14.70158
test_id2533,4.941958
test_id4070,1.6177753
test_id4841,13.215256
test_id6044,13.081367
test_id4719,10.028338
test_id1781,3.6768043
test_id5882,13.012662
test_id6476,18.464083
test_id9547,14.470238
test_id7292,15.27562
test_id9073,16.070347
test_id6339,7.4539986
test_id9034,13.30164
test_id3537,5.1667295
test_id6124,12.722389
test_id3225,14.13412
test_id4283,12.618122
test_id3970,11.684574
test_id9529,9.913253
test_id1502,14.414068
test_id1553,9.744435
test_id2041,14.372654
test_id5739,9.891607
test_id8951,16.224873
test_id5271,5.343668
test_id4226,0.3421473
test_id3154,13.775247
test_id2822,14.366342
test_id3002,12.099718
test_id6909,12.791217
test_id5468,13.353838
test_id4608,2.9481559
test_id4468,11.293462
test_id10197,14.219589
test_id9148,15.78338
test_id5009,13.222433
test_id9514,13.427686
test_id5714,9.166008
test_id6321,17.16051
test_id290,12.34917
test_id5947,10.659748
test_id70,14.1024885
test_id598,13.807687
test_id6171,14.730584
test_id8564,15.151142
test_id4838,13.327795
test_id3775,11.569858
test_id4094,9.557754
test_id2711,8.336734
test_id2918,14.060863
test_id6726,7.8874354
test_id523,8.124976
test_id1220,9.862984
test_id4175,11.219826
test_id2255,11.658597
test_id5,13.63223
test_id2472,17.09474
test_id7161,16.2013
test_id1372,16.198433
test_id4925,12.070254
test_id4148,13.537531
test_id4881,15.343241
test_id6004,5.6354346
test_id5840,10.725969
test_id575,10.933357
test_id7610,12.031472
test_id5777,13.666303
test_id189,13.9006195
test_id3690,17.807116
test_id10542,9.513611
test_id2003,16.048662
test_id8222,14.992542
test_id9564,14.278577
test_id1642,15.963404
test_id7919,7.447519
test_id9488,13.899199
test_id9119,5.6178393
test_id2190,14.847685
test_id844,12.299503
test_id9671,14.446226
test_id7027,14.826001
test_id9925,14.34817
test_id3420,11.884571
test_id6066,9.304713
test_id9134,8.325946
test_id3182,15.869634
test_id4955,6.6032705
test_id9294,0.8033976
test_id8076,13.863657
test_id4771,12.813955
test_id7809,4.280896
test_id8197,9.24788
test_id5514,10.109737
test_id1996,13.296449
test_id1460,15.132879
test_id642,14.40095
test_id10229,13.348907
test_id8718,14.755947
test_id2395,12.895003
