id,target
test_id1120,17.756594
test_id1680,15.297316
test_id1063,12.024465
test_id3731,16.765411
test_id9766,14.279351
test_id3891,10.541001
test_id2994,15.165184
test_id8630,13.76713
test_id4038,13.750507
test_id5974,13.472413
test_id1674,13.405146
test_id9975,13.619446
test_id9669,11.6665125
test_id8181,14.409239
test_id6386,5.7690606
test_id6377,15.953758
test_id9711,2.234775
test_id10058,13.97753
test_id10173,8.37984
test_id1914,11.023634
test_id6410,-0.76370853
test_id2110,11.827313
test_id6951,15.899624
test_id4456,12.711413
test_id6433,13.64715
test_id1070,13.849693
test_id7400,5.7022
test_id9848,15.307223
test_id8388,0.3518948
test_id2955,3.918784
test_id4757,9.714728
test_id1922,12.419323
test_id801,14.927942
test_id6159,12.01788
test_id10626,15.623669
test_id10371,4.807451
test_id542,12.626874
test_id990,9.141829
test_id3779,0.645948
test_id9972,7.1367254
test_id10139,12.495203
test_id3029,13.792076
test_id8099,13.269008
test_id4121,12.156197
test_id1814,11.320607
test_id9402,6.4052715
test_id6701,15.842513
test_id3346,15.91753
test_id3633,12.47307
test_id6834,14.655734
test_id4401,11.351325
test_id8327,14.262287
test_id9950,13.612553
test_id7648,13.515282
test_id8910,13.320054
test_id7849,20.569382
test_id9133,1.5161997
test_id6481,7.282088
test_id6740,13.71636
test_id5252,13.883826
test_id5732,13.820538
test_id9544,5.0716176
test_id3706,6.1101103
test_id2322,8.847434
test_id1627,16.73518
test_id9018,5.363239
test_id9318,14.269846
test_id5534,2.307763
test_id6091,16.401836
test_id2238,13.5992
test_id8100,12.905465
test_id478,16.307434
test_id10306,-0.61949754
test_id4187,13.611378
test_id5958,14.921606
test_id4538,6.866969
test_id6470,13.520917
test_id3642,12.818517
test_id1095,4.586003
test_id5397,13.476466
test_id7830,12.486649
test_id1692,13.400885
test_id10704,11.553442
test_id8909,15.038303
test_id8870,8.002832
test_id9160,12.182974
test_id3017,16.972427
test_id1088,15.170618
test_id1797,16.039919
test_id4275,8.803826
test_id1097,5.6352496
test_id2386,16.48436
test_id8429,-0.64101666
test_id477,14.347192
test_id5845,4.161843
test_id4676,15.713525
test_id7242,14.798029
test_id8661,10.486927
test_id4869,3.0649416
test_id4256,14.250946
test_id3369,13.306593
test_id7501,10.444068
test_id1589,11.369031
test_id1758,9.655897
test_id8756,14.333941
test_id8394,6.3621554
test_id3169,5.829652
test_id5458,10.446904
test_id3958,4.725793
test_id3463,14.819997
test_id9718,12.908194
test_id5063,14.184067
test_id7730,14.061211
test_id8853,11.6033945
test_id5124,11.920385
test_id4471,18.861366
test_id2456,16.030594
test_id6719,14.358052
test_id5297,10.504635
test_id2867,4.9962783
test_id3583,11.39452
test_id9865,14.316688
test_id4229,15.006156
test_id365,13.643192
test_id8020,14.7592125
test_id8598,14.297437
test_id8483,8.208097
test_id3898,11.246582
test_id4970,7.0408173
test_id808,14.2844515
test_id880,9.235822
test_id4524,13.374279
test_id3682,14.653151
test_id8569,3.4128156
test_id10715,14.925079
test_id7903,14.896284
test_id3460,4.3334966
test_id10374,-9.658594
test_id9437,9.220097
test_id6336,12.460247
test_id1193,13.246876
test_id3291,11.7724905
test_id4449,13.574924
test_id2356,16.291222
test_id550,13.124436
test_id3047,16.283442
test_id6054,14.693214
test_id1261,14.077003
test_id10227,13.588886
test_id1091,15.416585
test_id1156,8.068413
test_id7464,12.764051
test_id1903,12.0964775
test_id10067,10.9580965
test_id3752,0.65414524
test_id3889,7.9782805
test_id473,13.06291
test_id3163,14.221691
test_id4442,16.056705
test_id7014,7.345582
test_id4450,4.414275
test_id6862,14.64929
test_id2200,15.980476
test_id5968,12.366476
test_id7392,10.281536
test_id1767,4.4594383
test_id4862,13.794951
test_id8142,16.05221
test_id5738,9.892594
test_id9878,12.027481
test_id2818,4.651794
test_id10562,14.1129675
test_id28,5.501848
test_id3523,8.474669
test_id8346,17.539278
test_id4061,13.90962
test_id4099,17.440313
test_id857,16.194601
test_id8653,16.869543
test_id3288,8.234164
test_id10089,13.613513
test_id7213,3.3496
test_id3899,9.008623
test_id5166,10.65538
test_id4014,16.213127
test_id8448,13.418396
test_id2592,14.432063
test_id8972,14.076864
test_id10112,14.710949
test_id2229,8.993238
test_id116,18.005844
test_id8633,14.693456
test_id10624,7.4152136
test_id9775,3.4896777
test_id6556,10.48118
test_id5302,15.297299
test_id625,-3.7636414
test_id2336,13.43118
test_id1392,10.990077
test_id6796,14.256902
test_id6657,11.4576435
test_id7176,13.021297
test_id4246,-0.012587756
test_id5674,14.181518
test_id4948,13.103329
test_id10460,13.542217
test_id789,15.127552
test_id10039,14.201332
test_id6543,17.091982
test_id1941,2.2017133
test_id5857,-0.7951589
test_id9419,11.828801
test_id7463,14.792133
test_id7224,14.383471
test_id161,8.660541
test_id3936,5.066841
test_id6471,14.888406
test_id7377,11.718704
test_id7306,7.1515083
test_id9976,5.99309
test_id6791,14.48117
test_id2305,10.181946
test_id5793,13.097357
test_id245,9.363959
test_id2548,17.997108
test_id6266,13.165957
test_id4137,17.971807
test_id7835,9.194046
test_id2170,8.45611
test_id5093,13.673157
test_id1343,15.16168
test_id850,11.240591
test_id98,11.132338
test_id1816,12.5576725
test_id7351,13.610902
test_id2782,3.288751
test_id7169,15.41396
test_id8172,13.580286
test_id6915,13.8969345
test_id5996,2.0454247
test_id3459,13.776037
test_id8073,10.196625
